"Country","Year","Sex","Age group","Mean total cholesterol (mmol/L)","Mean total cholesterol lower 95% uncertainty interval (mmol/L)","Mean total cholesterol upper 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol (mmol/L)","Mean non-HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean non-HDL cholesterol upper 95% uncertainty interval (mmol/L)","Mean HDL cholesterol (mmol/L)","Mean HDL cholesterol lower 95% uncertainty interval (mmol/L)","Mean HDL cholesterol upper 95% uncertainty interval (mmol/L)"
"United States",2015,"Men","70-74",4.54983964106747,4.31986451479465,4.77427355249572,3.24792231290712,3.09745724061463,3.39633144274097,1.28383519505763,1.20888376537192,1.36038483430078
"United States",2015,"Men","75-79",4.42418270133116,4.19340704615743,4.65193834882697,3.11535512673036,2.96374615450578,3.26328389964942,1.29225876505458,1.21790161211433,1.36869416359594
"United States",2015,"Men","80-84",4.30916787446779,4.07162327148185,4.54134920032075,3.00521789903517,2.85413153344076,3.15409839655477,1.30260541271626,1.22716964760311,1.37824520220558
"United States",2015,"Men","85plus",4.19442785148571,3.93675651493089,4.44916596632119,2.92000232836256,2.7490740331496,3.08690874643337,1.3208057045308,1.23995680770313,1.40268848902443
"United States",2016,"Men","18-19",3.95225391379448,3.80404639501362,4.10036782393647,2.71376368994179,2.61970823979342,2.80452041519746,1.26731069162812,1.18921600255338,1.34758725135879
"United States",2016,"Men","20-24",4.17383412500704,4.00693928811875,4.34262914102647,2.94789765217723,2.85190013795549,3.04129355009331,1.26225710535374,1.18528444905837,1.34135052032633
"United States",2016,"Men","25-29",4.44284026366149,4.25056540812917,4.63439825570381,3.22959845297281,3.12487599683402,3.33402609259415,1.25372947557978,1.17690507944748,1.33360706293474
"United States",2016,"Men","30-34",4.65499338206787,4.44751173374511,4.86378039213159,3.44849348107962,3.33127185032802,3.56476220649716,1.24544742972734,1.16767257666096,1.32658732966953
"United States",2016,"Men","35-39",4.80926335344153,4.58957211096696,5.03023328719327,3.60378715653264,3.47814783061074,3.7293498482978,1.23939393138317,1.16107278069166,1.32151287265313
"United States",2016,"Men","40-44",4.90462005099784,4.67936496685417,5.13373258714661,3.69468389936682,3.56146837972193,3.82713459136139,1.23755194413402,1.15780782501855,1.32109530242557
"United States",2016,"Men","45-49",4.9402922235194,4.70573219900861,5.17733434567474,3.72066543624685,3.58180787062203,3.85952663890242,1.24179318081473,1.16125696522211,1.32693059330037
"United States",2016,"Men","50-54",4.92146275783563,4.67874421549309,5.16600748364343,3.68759154632095,3.5437745833445,3.83089848283308,1.25143058696581,1.16861011723883,1.33790727917397
"United States",2016,"Men","55-59",4.85926867882277,4.60783401383605,5.11058116732228,3.60770006122083,3.45693109120514,3.75525059877196,1.26321834083353,1.17849837967343,1.35110005485025
"United States",2016,"Men","60-64",4.76508647466351,4.50847172702367,5.02032557957441,3.49354884052194,3.33871852079923,3.6467831074381,1.27389838699153,1.1885107793678,1.36249655193121
"United States",2016,"Men","65-69",4.64984615154289,4.39381469177439,4.90438592773246,3.35867833402175,3.20008895132985,3.51646492884065,1.28249006283807,1.19745728322574,1.37069451410668
"United States",2016,"Men","70-74",4.52403123364827,4.26715480877815,4.78245858134923,3.2176115817397,3.05591869057133,3.38117280028518,1.29029009859602,1.20627770533641,1.3769527507924
"United States",2016,"Men","75-79",4.39810583290624,4.13841046829453,4.6612222258207,3.08491434500925,2.92147951291836,3.24633933437673,1.29869424156758,1.21418385895757,1.38457298916674
"United States",2016,"Men","80-84",4.28253406124341,4.01908291957256,4.54856056379062,2.97515238516385,2.81376051074695,3.13602189964758,1.30909823905494,1.22423500822496,1.39625464115997
"United States",2016,"Men","85plus",4.16640456952212,3.87435267334816,4.45462957778134,2.8913623316977,2.7115917269214,3.06848244577587,1.32756030762817,1.23685412994587,1.42151406882783
"United States",2017,"Men","18-19",3.93829915941483,3.76957339702006,4.1070119662324,2.69910681490695,2.59795385275689,2.79538052242268,1.27319808853785,1.18547217832651,1.36336040143133
"United States",2017,"Men","20-24",4.15757755880617,3.96699385271699,4.34606107807621,2.93083344513714,2.82764651321305,3.03149950786295,1.26820929388369,1.18159864863035,1.35924169031251
"United States",2017,"Men","25-29",4.42401796904576,4.20808196134925,4.64048123542263,3.20970103536139,3.0956605770355,3.32331959580302,1.25975566036371,1.17176131326479,1.35087736441589
"United States",2017,"Men","30-34",4.63429493678025,4.3993245814134,4.86913417800655,3.42636187597571,3.29844862929021,3.55216367424219,1.25153799792886,1.16241795346516,1.34449009298361
"United States",2017,"Men","35-39",4.78719999129642,4.53637556058071,5.0361145420436,3.57989402684063,3.44039022132998,3.71536676059129,1.24555285486202,1.15558748240151,1.33877634094777
"United States",2017,"Men","40-44",4.88152466188109,4.62123917256779,5.14086909634992,3.66937554781669,3.52312144074352,3.81484474292626,1.2437967794461,1.15262375797088,1.33762115664377
"United States",2017,"Men","45-49",4.91632451801902,4.6476850287426,5.18513758895972,3.69416369582466,3.54206802009424,3.84501131848837,1.24815388662509,1.15535131615618,1.34420756086746
"United States",2017,"Men","50-54",4.89672805374843,4.61753402301244,5.17421522043752,3.66003726017115,3.50243129485914,3.81622690388676,1.25792232454827,1.16283003983633,1.35631326172903
"United States",2017,"Men","55-59",4.83393668766097,4.54924036105656,5.11978832225033,3.57919656254855,3.41419586449628,3.74015049893945,1.26981427457023,1.17239058716304,1.3690308461852
"United States",2017,"Men","60-64",4.73939165533893,4.45048893550172,5.02853268692363,3.4641673342804,3.29596012192981,3.63191198128064,1.28053040977715,1.1820441739374,1.38048019654275
"United States",2017,"Men","65-69",4.62397705859655,4.3336574582796,4.91281530312559,3.32853819582024,3.15366244322171,3.50160634125254,1.28909267987709,1.19184865249472,1.38868495021792
"United States",2017,"Men","70-74",4.49801986547997,4.2048674044026,4.79002339678967,3.18696065675163,3.00805704446812,3.36413887786783,1.29684431119997,1.20063630085942,1.39570635715537
"United States",2017,"Men","75-79",4.37182282082802,4.073072346398,4.66846074613087,3.05413243922902,2.87563769288775,3.2292526665796,1.30522945514622,1.21043569537081,1.40505141053096
"United States",2017,"Men","80-84",4.25568866947954,3.95177741986949,4.56064458435247,2.94475126540682,2.76920832883718,3.11931297902168,1.31569226311627,1.21909360241481,1.41675804351006
"United States",2017,"Men","85plus",4.13815764635583,3.80779647121551,4.46100784348661,2.86240591742547,2.66963212129323,3.05115719108511,1.33442037225249,1.23189402268872,1.44135314625502
"United States",2018,"Men","18-19",3.92427551984311,3.73799306430157,4.11322294589112,2.68429414166952,2.57627463477905,2.78630100451332,1.279203486009,1.18122988088308,1.38050452903097
"United States",2018,"Men","20-24",4.14124045684671,3.92732340133227,4.35237318518837,2.91358741954273,2.80278156154529,3.02340693908204,1.27428082372612,1.1754761738967,1.37697091426907
"United States",2018,"Men","25-29",4.40510250258249,4.16024389705969,4.64664204866631,3.18959119876861,3.06499505989091,3.31280495106537,1.26590286040515,1.16629988698167,1.36852068563255
"United States",2018,"Men","30-34",4.6134944226334,4.34481821628903,4.87819654857431,3.40399376072989,3.26484139753819,3.54127663031788,1.25775113456739,1.15751462907654,1.36110181891257
"United States",2018,"Men","35-39",4.76502831822456,4.48062808775219,5.04750509868724,3.55574544742968,3.40472802875284,3.70183066210083,1.2518359605813,1.1498741732466,1.35709065231418
"United States",2018,"Men","40-44",4.85831629058111,4.56193044694684,5.15418289901833,3.64379660087108,3.48357330064275,3.79938643479253,1.25016765281535,1.14614929214129,1.3567974236723
"United States",2018,"Men","45-49",4.8922396799324,4.58492337384008,5.19977850078312,3.66737866841549,3.50045116338441,3.83003416267831,1.25464289283393,1.14860030826803,1.36351164877448
"United States",2018,"Men","50-54",4.871872323605,4.55338636334462,5.18837217016607,3.63218852066563,3.45692068602458,3.80188696312915,1.2645448077081,1.15545066254938,1.37616678591721
"United States",2018,"Men","55-59",4.80848055602273,4.48150494623065,5.13276976970616,3.55038845146548,3.36953121116861,3.72700921458378,1.27654297001555,1.16615666297133,1.38981163414942
"United States",2018,"Men","60-64",4.71357089253501,4.38008014958514,5.04299105485836,3.43447160664163,3.24575885292375,3.61665702540288,1.2872961788593,1.17625801928521,1.40101630138566
"United States",2018,"Men","65-69",4.59798151268388,4.26646726469684,4.92973338758104,3.29807530437916,3.10775015525707,3.48641405821718,1.2958289979181,1.18558543794626,1.40922148106013
"United States",2018,"Men","70-74",4.47188226020392,4.13905836646785,4.80503461699094,3.15598103522167,2.95898872401793,3.34647559509827,1.30353175544639,1.19380780244862,1.41597683535423
"United States",2018,"Men","75-79",4.34541392075113,4.0097319559387,4.68324040857881,3.02302003633703,2.82766266576021,3.21471724002417,1.311897639028,1.20359687359122,1.42533691046013
"United States",2018,"Men","80-84",4.22871727998152,3.88394164859478,4.57540794653046,2.91402354489312,2.7225005615037,3.10580206525597,1.32241983624675,1.21326104140222,1.43705131885931
"United States",2018,"Men","85plus",4.10978297082422,3.73586846170009,4.48058796130939,2.83313868223015,2.62921437633269,3.0357520179597,1.34141696107181,1.22731961538804,1.46283722689629
"Canada",2000,"Women","18-19",4.37262505658647,4.15838269893461,4.58268221313605,2.92238803801051,2.76491915794159,3.07698677580765,1.4124660566972,1.32084121094222,1.50462885825743
"Canada",2000,"Women","20-24",4.49747146347755,4.29956580266264,4.69080849968036,3.01962855608468,2.89078482049922,3.14582230639432,1.42345600421554,1.33786923813347,1.5101059067187
"Canada",2000,"Women","25-29",4.65790907760498,4.46902328247242,4.84312002636175,3.1556031813216,3.04366719788296,3.26511961736675,1.434110932723,1.35291577659069,1.51822440174102
"Canada",2000,"Women","30-34",4.81214016528106,4.62113325055533,4.99876265496651,3.29758083368348,3.19035366883664,3.40827042861739,1.44124668494366,1.35913952384789,1.52530498498666
"Canada",2000,"Women","35-39",4.9766860967454,4.77852762965417,5.16850925640409,3.45607520420237,3.34516140478716,3.57196816963263,1.44754783169444,1.36346870278344,1.53253971010021
"Canada",2000,"Women","40-44",5.16806824223763,4.95813301358326,5.3719036623991,3.64159998391035,3.52546872994163,3.76033731020804,1.45569894379229,1.36902278198698,1.54280864452565
"Canada",2000,"Women","45-49",5.4010757144155,5.17123083730017,5.6251835176633,3.86322503176569,3.73759282954764,3.98838975502375,1.46820588842713,1.37982588146875,1.55670669550925
"Canada",2000,"Women","50-54",5.65065570155387,5.39269898476684,5.90055829454063,4.09681206903009,3.95666858551941,4.23590839071821,1.48346434936721,1.39309879758056,1.57472449683167
"Canada",2000,"Women","55-59",5.85191346754466,5.56607163315954,6.12921554812963,4.28501467926863,4.12695181055661,4.44247243890332,1.49575982695914,1.40420700824118,1.58839842526528
"Canada",2000,"Women","60-64",5.94080463445712,5.63716215765781,6.23988641679051,4.37136131780708,4.19713221221326,4.5443361800258,1.49942768915318,1.407873591211,1.5931621754058
"Canada",2000,"Women","65-69",5.9126849868218,5.60086428370172,6.21854631635947,4.35271062816412,4.16817481204091,4.53662057669328,1.49406044220541,1.4041870257181,1.5871915240447
"Canada",2000,"Women","70-74",5.8223104716305,5.50701249014666,6.13323450368635,4.27925144205133,4.08739575168236,4.47357178217962,1.48450773067776,1.39566236763854,1.57698076737941
"Canada",2000,"Women","75-79",5.72701965163422,5.39813779161254,6.04358598714402,4.20349129501476,3.99909546170349,4.41509533253453,1.47584777036283,1.38641602201925,1.56709660739168
"Canada",2000,"Women","80-84",5.68415108958397,5.3400515219453,6.02419531913573,4.17793772260046,3.94882824336111,4.40974338275375,1.47315877705322,1.37835764119671,1.56786915827736
"Canada",2000,"Women","85plus",5.79725137325894,5.38889454820092,6.20696531897803,4.30226068574885,3.99631960360326,4.61078531581,1.4865314455209,1.36973130067025,1.60091650516006
"Canada",2001,"Women","18-19",4.35258711477344,4.13798621940024,4.56333928637351,2.90277675424578,2.74621561183341,3.05724467461053,1.41745974742484,1.32829768130522,1.51001198020814
"Canada",2001,"Women","20-24",4.47639797440895,4.28126307506623,4.66792715933009,2.99815285099153,2.86927826057781,3.12341144288855,1.42847064235895,1.344824617089,1.51567320471744
"Canada",2001,"Women","25-29",4.63580924719901,4.44779815899408,4.8188810439882,3.13213737867556,3.01936517555432,3.24085645557649,1.43919440854841,1.3585185149862,1.52213592838926
"Canada",2001,"Women","30-34",4.78918893470377,4.60078640763882,4.97452129869138,3.27251317237863,3.16585787507438,3.38142251286426,1.44643599418575,1.36565467282161,1.53027631004988
"Canada",2001,"Women","35-39",4.95266061383771,4.75661306219445,5.1440108875253,3.4293450885868,3.3205776840839,3.54320375010304,1.45287021005155,1.370346751204,1.53766674770588
"Canada",2001,"Women","40-44",5.14234786151532,4.93259879783389,5.34361930363691,3.61269798378609,3.49819293661565,3.72918709721639,1.46117186692637,1.3766446753229,1.54801392357023
"Canada",2001,"Women","45-49",5.37266884945989,5.14341369959443,5.59100638773718,3.83121633731677,3.70864317901944,3.95501755962226,1.47383650425762,1.38692301489203,1.56143504503147
"Canada",2001,"Women","50-54",5.61881742999767,5.36191599163281,5.8653425447279,4.06087595416637,3.92365408931833,4.19850138732476,1.48923642083034,1.39993428635976,1.57906447816965
"Canada",2001,"Women","55-59",5.81676313605784,5.53421633100549,6.08889059825105,4.24498396496966,4.09079314089194,4.39821855048894,1.50162067476723,1.41138779722764,1.59447188166302
"Canada",2001,"Women","60-64",5.90332375165625,5.60273842518719,6.19682531254616,4.327732879898,4.15907767584139,4.496200610783,1.50528937059924,1.41558967441594,1.59795493859003
"Canada",2001,"Women","65-69",5.87405115519959,5.56360839291322,6.17741014672013,4.30634761281649,4.12558330250393,4.48832170695951,1.49983992091018,1.41163821620211,1.59313355081654
"Canada",2001,"Women","70-74",5.78323131948536,5.47018587329609,6.08712891894733,4.23108548128407,4.04000228344726,4.42606476274951,1.49016704633667,1.40370833884922,1.58301594411065
"Canada",2001,"Women","75-79",5.68770387358892,5.36275262373527,6.00005015619036,4.15450955954197,3.95310875249983,4.36122882272141,1.48139578525677,1.39372558860383,1.57172252942639
"Canada",2001,"Women","80-84",5.64430844658563,5.30076524739251,5.9819977405071,4.12918292183146,3.90123393335138,4.35770861211014,1.47865117604856,1.38407898267508,1.57279613557901
"Canada",2001,"Women","85plus",5.75551483150011,5.34193763022459,6.15986584729895,4.2554064889608,3.95012129892175,4.56172336792667,1.49210861190123,1.37553751522081,1.60752656537979
"Canada",2002,"Women","18-19",4.3321322885227,4.11975840202123,4.5412730715306,2.88268248686274,2.72579586384899,3.03706765412762,1.42249209605021,1.33390762076435,1.51507931528878
"Canada",2002,"Women","20-24",4.45488267922684,4.26254637040726,4.64627351542818,2.97614724954716,2.84716688009074,3.10071890123934,1.433524359394,1.34987267389272,1.51873201482406
"Canada",2002,"Women","25-29",4.61324343552709,4.4293042726685,4.79714824940045,3.10809197267878,2.99635912280454,3.2158689989934,1.44431772988347,1.36428686673374,1.52597171512116
"Canada",2002,"Women","30-34",4.76575283619024,4.57941538449366,4.94811796071945,3.24682639180713,3.14142763979708,3.35423751217738,1.45166607485147,1.37179329352436,1.53437177686347
"Canada",2002,"Women","35-39",4.9281276033263,4.73439158059792,5.11690332462728,3.4019552232914,3.29302731430279,3.51343570363987,1.45823440609234,1.37761882080813,1.54153733808753
"Canada",2002,"Women","40-44",5.11608445904525,4.91081055561583,5.31590937793351,3.58308318349077,3.4708288712088,3.69936266112814,1.46668773540042,1.38363318931537,1.55160466507554
"Canada",2002,"Women","45-49",5.34366216600434,5.11730325923862,5.56206995463413,3.79841865147639,3.67777176931494,3.91940009367213,1.47951123126627,1.39417671466844,1.56604380220375
"Canada",2002,"Women","50-54",5.58630641944773,5.33187138673649,5.82875254692664,4.02405424869434,3.89012233184819,4.15981711521398,1.49505366619314,1.40764782311451,1.58330378583493
"Canada",2002,"Women","55-59",5.78086984720642,5.50036695737962,6.04949894655858,4.20396683896562,4.05252301017155,4.35469287750326,1.50752741669698,1.41942709150551,1.59771304165938
"Canada",2002,"Women","60-64",5.86505117131015,5.56806642246035,6.15279422125584,4.28302943712701,4.11801496594296,4.44987150906015,1.51119709058134,1.42293075090525,1.6032229147389
"Canada",2002,"Women","65-69",5.83460234777202,5.52676525435462,6.13165554131682,4.25884228900302,4.07980342120696,4.4389162187523,1.5056650112522,1.41835992566119,1.59700481366103
"Canada",2002,"Women","70-74",5.74332856658851,5.43344497403058,6.04389548682138,4.18173287140589,3.99311959246122,4.37319873278653,1.49587121771793,1.4105379311799,1.58571046839885
"Canada",2002,"Women","75-79",5.64755907140755,5.32994124320809,5.95666760307363,4.10432114945169,3.906469426731,4.30698352939348,1.48698782357828,1.40110847097387,1.57644525968606
"Canada",2002,"Women","80-84",5.60362310587707,5.2640831602999,5.9411062250091,4.07922708825646,3.85284115277574,4.30781610319572,1.48418694243303,1.3906338288622,1.57750878672725
"Canada",2002,"Women","85plus",5.71288778114599,5.30409515049596,6.11745115613843,4.2073980918925,3.90303847257146,4.51132595845385,1.49772896618872,1.38207343260964,1.61253980240127
"Canada",2003,"Women","18-19",4.31131806825061,4.10287987707555,4.51639636693275,2.86215388130363,2.70557321059708,3.01596082390884,1.42730190480978,1.33959384919233,1.51681903189149
"Canada",2003,"Women","20-24",4.43298886307309,4.24294137781759,4.61778472175425,2.95366608575,2.82508740841379,3.07705476542054,1.43835508459176,1.35546814382855,1.52192480091863
"Canada",2003,"Women","25-29",4.59027997097858,4.41171535067308,4.76990505135815,3.08352700919965,2.97369206877003,3.19054249218822,1.44921534009282,1.3702805023428,1.52871916453861
"Canada",2003,"Women","30-34",4.74190312655585,4.55746119460114,4.9218739579139,3.22058464862765,3.11526335245514,3.32614198004272,1.45666582385737,1.37742849699017,1.53741642627682
"Canada",2003,"Women","35-39",4.90316101449839,4.71181945692137,5.08909578774154,3.37397365209885,3.26755614255533,3.48333176269799,1.46336234680609,1.38299401047123,1.54490878890043
"Canada",2003,"Women","40-44",5.08935631949967,4.88658009156136,5.28477007496171,3.55282866767811,3.44310236658823,3.664903081063,1.47196071985962,1.39008532390896,1.55520745386522
"Canada",2003,"Women","45-49",5.31414169957901,5.09258611172861,5.52607790553279,3.76491256561242,3.64671048178875,3.88385259760795,1.48493635213603,1.40113731556916,1.57015266863362
"Canada",2003,"Women","50-54",5.55321919925006,5.30601523059995,5.78897470181675,3.98643732633828,3.85439672155976,4.11791005209709,1.50061541129347,1.41502301795383,1.5878441372308
"Canada",2003,"Women","55-59",5.74434024952077,5.47260166605409,6.00498378587609,4.1620640404816,4.01328905341023,4.31073967086284,1.51317482353022,1.42696775694084,1.60130754591387
"Canada",2003,"Women","60-64",5.8261001862155,5.53511815071107,6.10347023149965,4.23736095101209,4.07432473191701,4.40099200754991,1.51684488818936,1.4304058223091,1.60657367308933
"Canada",2003,"Women","65-69",5.79445476944065,5.49274894195484,6.08313207485807,4.21031169461629,4.03518656591045,4.38737617661276,1.51123272840482,1.42559051622108,1.60039102428254
"Canada",2003,"Women","70-74",5.70272018358474,5.39637407795933,5.99484509255573,4.13131530169757,3.94669267808469,4.32123577447257,1.50132229110135,1.41718705934111,1.58836924126756
"Canada",2003,"Women","75-79",5.60670654452681,5.29498886974507,5.90766551622605,4.05304973282093,3.85818508581564,4.25433568029061,1.49233129815116,1.40817040237156,1.57870866492561
"Canada",2003,"Women","80-84",5.56222396814588,5.22770423484148,5.8833658713043,4.02819294855134,3.80614471089417,4.25464933510515,1.48947747142642,1.3983596320548,1.58168752570412
"Canada",2003,"Women","85plus",5.66951940942907,5.26337624358039,6.06265291673648,4.15835236004658,3.85691415459663,4.45968980659989,1.50310423790806,1.38886952282381,1.61916438084591
"Canada",2004,"Women","18-19",4.29024935443466,4.08513815510819,4.49089888047903,2.84136852630726,2.68576512320479,2.99385624744967,1.43179814745456,1.3453516251911,1.51948611548438
"Canada",2004,"Women","20-24",4.41082687745771,4.22281524708913,4.59416303976236,2.93090420263527,2.80348744378944,3.05342133662536,1.44287169052364,1.36173984510144,1.52471925258956
"Canada",2004,"Women","25-29",4.56703459378165,4.38921866889983,4.73976001099966,3.05865583418723,2.95075218584756,3.16462668768584,1.45379514489813,1.37766574721244,1.53184141249902
"Canada",2004,"Women","30-34",4.71776007751,4.53547697201699,4.89299120630084,3.19401618904631,3.0904523210978,3.29888216503564,1.46134136057628,1.38372181199557,1.54028267010194
"Canada",2004,"Women","35-39",4.87788697607861,4.69147856493883,5.05848128334467,3.34564394995645,3.24077575024108,3.45275848711247,1.4681577100746,1.3893651608892,1.54811164898195
"Canada",2004,"Women","40-44",5.06229893692336,4.86327271918959,5.25367968562652,3.52219779966159,3.41420421485346,3.6319302660221,1.47689156590965,1.39733727382055,1.55705268977919
"Canada",2004,"Women","45-49",5.28425784818854,5.06370783246475,5.49244032433331,3.73098951318066,3.61521829390462,3.84735446454705,1.49000937184194,1.40873263167761,1.57203016781058
"Canada",2004,"Women","50-54",5.51972513431243,5.27337703621859,5.75294401819803,3.94835198785752,3.81912986588597,4.0755511612294,1.50581621024372,1.42193516372565,1.59041758363958
"Canada",2004,"Women","55-59",5.70736175602722,5.43722121488732,5.96371450722163,4.11963924336091,3.97302006166769,4.26344187327551,1.51845580209894,1.43357849687726,1.60347366838416
"Canada",2004,"Women","60-64",5.786670370697,5.49692759050078,6.05951702276965,4.19112358850505,4.0312478294936,4.35243076168697,1.52212630537704,1.43706192913539,1.60732811206503
"Canada",2004,"Women","65-69",5.7538131219248,5.4539822605262,6.03588376377347,4.16117686012433,3.99048471054777,4.33585331448983,1.51643929010149,1.4312907349146,1.60140601355988
"Canada",2004,"Women","70-74",5.66161163955258,5.35930118129557,5.94790931002018,4.08027042307334,3.89930643215415,4.26768544711845,1.50641973834974,1.42440742643984,1.59009471702692
"Canada",2004,"Women","75-79",5.56535100934575,5.25433115137167,5.85886149246518,4.0011408390771,3.81132008988896,4.20024473803555,1.49732799794076,1.41509884130706,1.58170450274556
"Canada",2004,"Women","80-84",5.52031631706971,5.19122626815871,5.83828167143325,3.97652466986067,3.75906589006037,4.19952489412099,1.49442441669351,1.40486188368456,1.58469089209711
"Canada",2004,"Women","85plus",5.62562218313443,5.21889739347946,6.01654763163993,4.10869743679394,3.80771973037547,4.40668797825009,1.50812991137339,1.39452741962062,1.6219819400632
"Canada",2005,"Women","18-19",4.26931537649511,4.06683420555759,4.46813461573368,2.82071145216167,2.66576228624992,2.97283752160774,1.43607228814919,1.35154995663034,1.52083131798551
"Canada",2005,"Women","20-24",4.38880711772441,4.20853627891745,4.56898477054193,2.90828201746034,2.78361249751809,3.02953348717505,1.44716573793303,1.36862301182497,1.52622092731817
"Canada",2005,"Women","25-29",4.54393919329572,4.37146447266685,4.71153247560167,3.03393662205069,2.92645270985254,3.13776540183026,1.45814970486899,1.38298743600137,1.53471438520539
"Canada",2005,"Women","30-34",4.69377371828056,4.51905816874362,4.86607048391022,3.16760971348077,3.06510602992683,3.27053193583748,1.46578705702569,1.39059752456817,1.54210154500561
"Canada",2005,"Women","35-39",4.85277800496736,4.66897533980575,5.0304370505575,3.31748680389824,3.21473186517941,3.42331078377537,1.47271726617721,1.3964840127179,1.54958442522742
"Canada",2005,"Women","40-44",5.03541936564453,4.84057336150509,5.22204587741657,3.49175340545074,3.38501960510148,3.5997182225701,1.48157980409763,1.40466187952937,1.55896141973148
"Canada",2005,"Women","45-49",5.25457142843122,5.04254118995362,5.45757904150339,3.69727284604971,3.5839557442827,3.8112044990161,1.49483270915088,1.41552418885033,1.57387645034061
"Canada",2005,"Women","50-54",5.48645308555369,5.2495603007943,5.71099186960506,3.91049821617392,3.78345611277337,4.03554463082735,1.51076105126755,1.42934277155347,1.59130496954795
"Canada",2005,"Women","55-59",5.67062849334531,5.40945792142312,5.92117746874256,4.07747236886942,3.93358585505471,4.21833264440275,1.52347693194489,1.44034945034877,1.60494618500558
"Canada",2005,"Women","60-64",5.74750132562557,5.4675629308758,6.01284146864148,4.14516751027888,3.98739695517475,4.30440683161452,1.52714789967294,1.44434463774527,1.60946457383282
"Canada",2005,"Women","65-69",5.71343889428811,5.42634267739335,5.98493603957341,4.11234120519913,3.94440517045934,4.28485976513763,1.52138975220907,1.43923103301855,1.60283743618719
"Canada",2005,"Women","70-74",5.62077214930065,5.32953797289373,5.89681786944151,4.02953637708117,3.85159859942642,4.21109541521824,1.511266536578,1.43092636514139,1.59234054711071
"Canada",2005,"Women","75-79",5.52426524228634,5.22399264600496,5.80657429934223,3.94954748670879,3.76328702999015,4.14432556063843,1.50207918020737,1.42221385489003,1.58322513228394
"Canada",2005,"Women","80-84",5.47868232486831,5.15466578440518,5.78749978771513,3.92516899486577,3.70963828993684,4.14300388653189,1.49912861052482,1.41041254643257,1.58589196646691
"Canada",2005,"Women","85plus",5.58201476557846,5.18691717627075,5.96630341762255,4.05933907921955,3.75717375400376,4.35758031803326,1.51290965767706,1.40127107261179,1.62399796634101
"Canada",2006,"Women","18-19",4.2487451170657,4.05032186940551,4.44242164371418,2.80048291789404,2.64700133975027,2.95238818448872,1.44022719603119,1.35734301084186,1.52327542722847
"Canada",2006,"Women","20-24",4.36717038547329,4.19307080561641,4.54014462511788,2.88612946201064,2.76281807815069,3.00592217569609,1.45134073220966,1.3750295986165,1.52722431598167
"Canada",2006,"Women","25-29",4.52124582379898,4.35562867385126,4.68623110789249,3.00973091776396,2.90337154339477,3.11130756018765,1.4623840062284,1.38987632185404,1.53512939786907
"Canada",2006,"Women","30-34",4.67020485864442,4.50321089107987,4.83524496571559,3.14175206207506,3.03953079420824,3.24362560535925,1.47010996135748,1.39746273959526,1.54345474838551
"Canada",2006,"Women","35-39",4.82810575613255,4.65391226106124,4.99745561455717,3.28991509808339,3.1877932846551,3.39388277269359,1.47715060436814,1.40276196104391,1.55070299181994
"Canada",2006,"Women","40-44",5.00900678238634,4.82471870112663,5.18894461106016,3.46194222892836,3.35554922642502,3.56904913993429,1.48613794203166,1.41169454233123,1.56067656533656
"Canada",2006,"Women","45-49",5.22540011022754,5.02297275871326,5.42075064009128,3.66425768068426,3.55292926152473,3.77734513859,1.49952205007571,1.42300173291331,1.57546905073561
"Canada",2006,"Women","50-54",5.45375776655078,5.22737486452103,5.6694655802433,3.87343220692668,3.74965958592023,3.99618975259565,1.51556859022556,1.43690365816602,1.59344307882584
"Canada",2006,"Women","55-59",5.63453163232349,5.38463195044572,5.87334331856181,4.03618308873253,3.89361898215147,4.17421138076306,1.5283588102041,1.44830127062463,1.60700886176545
"Canada",2006,"Women","60-64",5.7090109550068,5.44269413644621,5.96347510407029,4.10016779523667,3.94429477165151,4.25518613749424,1.53203038323556,1.45156650843185,1.61125879923576
"Canada",2006,"Women","65-69",5.67376455734418,5.39803147545455,5.93689845663861,4.06452159340556,3.89919228569407,4.23315670317567,1.52620318307704,1.44698484160408,1.60448487960574
"Canada",2006,"Women","70-74",5.58064083736138,5.30150308004483,5.85086936326786,3.97985754803724,3.80555364703145,4.15826689758211,1.51597928401855,1.43872206856647,1.59398373593315
"Canada",2006,"Women","75-79",5.48389165287905,5.19648096028707,5.75702523702483,3.89902688905286,3.71434162130382,4.09004173008078,1.50669911689501,1.42783366045026,1.58472676447276
"Canada",2006,"Women","80-84",5.43776886171785,5.12592799286585,5.73524209556798,3.87488084637358,3.66124510972119,4.08942839225759,1.50370311254135,1.41714045691938,1.588032047635
"Canada",2006,"Women","85plus",5.5391587021179,5.14933984435256,5.91668477817671,4.01100653326287,3.708875871074,4.3064286876946,1.51755815791304,1.40639385269279,1.62586398398441
"Canada",2007,"Women","18-19",4.22873367772537,4.03566390757838,4.41948929037309,2.7808810407228,2.62755706418707,2.93257140239171,1.44442629478953,1.36360119019591,1.52582495463506
"Canada",2007,"Women","20-24",4.34612221130138,4.17497541672191,4.51278186816294,2.86466240966468,2.74302949399526,2.98281734345558,1.45555952964372,1.38112980742714,1.52971825326066
